i531 0.15030297650090438 0.11573590348643513 0.0356474324713508 0.13939678196829422 0.15442283732562606 0.01718806244788086 0.09863456734991097 0.011473129422993616 0.1407565191503782 0.1554548586924272 0.15594088241642712 -0.0011498101025877929 0.03094207458365806 0.17286661730660688 0.16135472446164106 0.11906958081683455 -0.0020161824723326674 0.1202769845416647 0.12104702516335637 0.05514786851997475 0.19208367120492983 0.0290099150708505 0.1343565833966621 0.16664132284903996 0.11088489972572682 0.0296060462719874 0.18178566391519516 0.00833238738857601 0.19946029955154446 0.03422952664423755 0.14820432104418346 0.008841922040668537 0.16977886691221178 0.06377735740675884 0.024338582291611954 0.10158757539450278 0.16956352132347793 0.1829951674962502 0.12785508899940398 0.10746624993655746 0.009220475968552858 0.17523627606954656 0.1713336108510886 0.19708263132962361 0.17372812514003946 0.1070224714426543 0.11881671663196784 0.1661935143681775 0.19335176424769127 0.17627219811207515 0.0845930775302727 0.057948687768855825 0.12925001941123718 0.01061610823059556 0.014986543318142396 0.16222708855756368 0.17931471981076663 0.017219926987679268 0.08385632095012464 0.03313857183137159 0.06249214856932477 0.044735637639541616 0.05505818495613053 0.13085020593210522 
i88 0.11497451700036684 0.11893832795616867 0.19427899202788307 0.12810412596437867 0.044251189526528574 0.10552136120516487 0.09663741725621375 0.06491845865491314 0.10704357527205641 0.03372861037861385 0.04793483489698336 0.13968202459480297 0.09149890313762318 0.061694839397628494 0.18079472540671235 0.06708695750313062 0.1793758806071951 0.06676429389313256 0.1462892296013101 0.2029352462570931 0.13587246477043471 0.10471334993746441 0.1659997994315116 0.14766467363001523 0.09885074824235128 0.18574726610428605 0.11438408217941869 0.18124574060291898 -0.0013938349657749572 0.056169600694247056 0.1886212802756109 0.20579579629974382 0.2025104906803073 0.004236350848121048 0.0530626117023349 0.025267738146401566 0.1620917477417333 0.07956499276170359 0.11260066678782783 0.013977993949223127 0.20461808673793316 0.15498537289238629 0.07285835939584417 0.16448857921164178 0.05613835463612546 0.038999931437331894 0.09786524958588366 0.11115355672388236 0.07175654715099529 0.028881286999778686 0.20517747868232264 0.009455801048090651 0.12134995404044835 0.13706884300817346 0.05335038711565991 0.024696189834887958 0.11747103301321388 0.14508368671756394 0.07453205027641967 0.1205497011691236 0.18042725077857039 0.10095952007361442 0.0978934984590387 0.011802634624910917 
i89 0.030846521665698217 0.16016852947280658 0.15492124983640346 0.15722495866467362 0.14333241961383666 0.04711829047197345 0.1225456900910546 0.17672644968995455 0.09972573158308554 0.17400461345910906 0.16065294994463833 0.09097431953048263 0.16086586439027953 0.09374424889389556 0.04416654116644185 0.03367813739765806 0.17309773684412824 0.030501102675305543 0.19671884242075005 0.1810131841173488 0.19201544040269566 0.1368203349454462 0.12860019483534746 0.12250609009843878 0.06887798060885525 0.15869754906022399 0.13968193486347683 0.1920779278360893 0.07212576720696287 0.10444952851302516 0.03527688618275845 0.16967719077139895 0.14115913882641157 0.00874506547697962 0.0020293158532524356 0.019846226890589416 0.18863592120571568 0.14228483743462553 0.1442903339187299 0.03306274741996071 0.03253848238479257 0.024610192728922425 0.04117165698598922 0.11502981881467302 0.06307844973518452 0.05762428648457823 0.14328770737419927 0.16541864653414126 0.005093424186926114 0.1026622750579703 0.06507150351859188 0.18533413633669948 0.16109799239530453 0.09821337435274101 0.15722788479903832 0.0030047824971712617 0.14587248538630082 0.07589084236006188 0.08495478452689048 0.18380667064749362 0.05275199924903012 -3.319308948699537e-05 0.10792414618761215 0.03069325551539814 
i82 0.2116416733258465 0.03577306372458438 0.13257114234530026 0.0969906000393552 0.1392295761509311 0.08727582443237963 0.13985288131112492 0.05361294404887125 0.01319304756641118 0.02884200247607071 0.058888254347125246 0.1579688569072934 0.1830736070755078 0.20859508435098237 0.04855748168672526 0.029431247197746046 0.11430878040559599 0.10332477218213709 0.06152656918545925 0.16024332520140477 0.211398749095657 0.11200634531815283 0.01566433447082107 0.18949754407853142 0.14593363170751691 0.08633358585973488 0.10413976536633594 0.17801452818303906 0.13102897092055593 0.203254638717362 0.06653969048386807 0.10704845666457685 0.09520727780000542 0.13523435931940453 0.1903195408407426 0.10255705415592338 0.09979567893555642 0.025395759602650572 0.15122613360467144 0.17776967225472043 0.019405727731685963 0.07621388539405102 0.1907422882280718 0.04150212252539006 0.1354297861772104 0.0676884147320581 0.20615914743632469 0.16873102182879782 0.16642607278918406 0.006818419171135088 0.08160266303743734 0.030895029968385283 0.1892225981876117 0.10062938469905211 0.16939601935753934 0.07617177824579086 0.1076034432910648 0.13857179497361272 0.18168598720107107 0.17552609807236624 0.12238448516561057 0.00858412671799092 0.006014714332443578 0.07892643291266409 
i83 0.11259847411917945 0.06237748411277132 0.10401408557618001 0.07698439125709237 0.19505100375078474 0.04234664600179279 0.17386632537232677 0.17685546366807836 0.04932963153655251 0.124004117331965 0.11264515289152971 0.12020605842073859 0.17946312571738032 0.09122406181441976 0.07053650431761443 0.17860160945237763 0.08798585842994792 0.1818656404434556 0.08262515230272431 0.026690727761299694 0.08599094502466352 0.01441120876165679 0.05869363909821796 0.06846749329351386 0.11112516841238716 0.19167194067708646 0.08524017889383721 0.1180179504503541 0.0646378088968851 0.04641843316549301 0.1815424098653195 0.15112611960210576 0.1997839134620293 0.14988444517251537 0.0641180258299015 0.01842300756491797 0.18475727951952606 0.06389837598722427 0.19103992216067894 0.1350634603883012 0.09301928632746433 0.03369296404742554 0.07147126700495761 0.19297202227549695 0.04571145037144282 0.2061671698222667 0.18385956688971306 0.04655150764370902 0.09336794078981729 0.07808683396040005 0.041297734726277 0.165702826510495 0.11148316970168352 0.17228273897191584 0.17595332126394808 0.03254075414611848 0.1443611105723737 0.10453054454540864 0.07544110957417871 0.02929749748516643 0.07785700591456873 0.12577540451340535 0.20942704108534746 0.17328738123707874 
i80 0.03470497094459852 0.15717150916740183 0.17085115619737742 0.13799611764590586 -0.0008436774844503018 0.047574494820589945 0.07452849391329869 0.1577572193474041 0.1030510626747597 0.008097071965697913 0.013382455511127352 0.1201496918188981 0.14800801836418487 0.1238326446817859 0.13291976174211087 0.19397699275782776 0.006879768660267259 0.08245590125496989 0.18869028183901213 0.09825140735317818 0.17831982411288574 0.010316703855176327 0.012391171071777542 0.07855213104564834 0.11611453267172171 0.14826522478806994 0.19126854044035416 0.12845663318368503 0.08440513262225907 0.18746788483246304 0.05853959501474953 0.12168443749264465 0.045906663572043586 0.18398128448154125 0.00631671345272065 0.1917383436126457 0.050240380000950845 0.18229745408474818 0.18335793398089628 0.09773076553550887 0.1315741331140776 -0.001402372635570539 0.06913969206030278 0.012425706561303259 0.09418297659871806 0.12471687635078696 0.0024261218219412692 0.13775641660050786 0.19418041500556912 0.09648288572265748 0.11564530478309323 0.16529259590265494 0.18135949805234933 0.08183061105501771 0.07240358358759263 0.017873232558727383 0.1868920824641757 0.12915434150669025 0.18375394758458044 0.05254248419735257 0.10825600148175625 0.1577096454111489 0.16931675458777054 0.03328200396945874 
i81 0.014564583134494767 0.19139704531854349 0.04795521196261486 0.19164707499845174 0.06964696070067178 0.10512203259689848 0.18485169737898466 0.06572251833790789 0.1342267554226313 0.14673017031988006 0.13607834951803327 0.08091627447675355 0.1711193134451815 0.09339623730164506 0.10505912201532566 0.16957142895009217 0.05145713811896833 0.13431581311797297 0.15227610950448767 0.0942136787755064 0.09838272396775324 0.18433422090317475 0.09545780326282355 0.16824398709648627 0.012083715585236224 0.12091043417467137 0.1686467473368255 0.03469076381520693 0.17455821509595673 0.04646226963195497 0.1473795766900977 0.14544667762295727 0.08166258565625663 0.041502938550359754 0.1602407586910555 0.05849373701505259 0.14871754499099904 0.006060555345968712 0.059928783149878956 0.0042940495058795885 0.12191778217047118 0.11231532941041937 0.04139403212016959 0.02486878773509472 0.1780677997524836 0.12749367220455382 0.18160867372383427 0.09981125163557034 0.15476598286971976 0.16540090059586465 0.09569592937246342 0.035883916398933936 0.0393489463803566 0.17107254944168945 0.19022874838101272 0.13790584314356077 0.1544146458197208 0.05417493519399526 0.04241058838391849 0.16676680690907403 0.048238995981082014 0.13101009042914993 0.07491917782779468 0.08173608291287066 
i86 0.08618455124471544 0.22163457048150856 0.11310550973747124 0.1351410936274878 0.06588235717628795 0.1766323100068343 0.028896542403151176 0.16033864154660724 0.07858527289008689 0.006397435595858492 0.17325087396275604 0.16994273617804168 -0.0006370962323919432 0.17659755902651914 0.008670477647990582 0.017312188270827537 0.04379076358635399 0.0011589782117421676 0.2044749803437476 0.19628005119952285 0.035971701339501436 0.004221850924998422 0.14417197036392604 -0.0011090531304099767 0.21756588414872452 0.08192130282199123 0.137404172329849 0.12102059497328213 0.05502107314390282 0.10738672677326751 0.19416625233069051 0.1286720176270624 -9.248004734335096e-05 0.011763969245389416 0.16025871463442165 0.16639178177619945 0.22657464423415816 0.15783961407608055 0.09666410231766634 0.09478686623467339 0.05077829362791756 0.02107502706726445 0.033247040706675314 0.07865219458812311 0.10722369527075071 0.16816874844267352 0.0651185908766584 0.007953383804664585 0.008038256675156221 0.03109662289047557 0.01604951553188086 0.18834010280970392 0.189050337369036 0.15601461861836874 0.06957781280883672 0.21680379674798933 0.1512651668453804 0.010943968813904676 0.008295681133133672 0.03774320961032368 0.11454640558952658 0.18157767189165205 0.19423949089742856 0.09906121683589926 
i87 0.0014067268987872851 0.19850165030866196 0.06658855353224584 0.09719828970805008 0.14990846419121026 0.16823386644537125 0.15155246115565907 0.12786790846315238 0.19234863768727295 0.011055022943445453 0.19165680627087053 0.12388017788327288 0.08899840796051732 0.09675931474153313 0.20061938886939162 0.02716989204732114 0.07257102070606355 0.10006060434110442 0.1375373923544394 0.10468958945139732 0.13987638947858738 0.030164116173848652 0.14722542497499921 0.05554098449537622 0.1967137721845206 0.1240780241821433 0.04581466915011183 0.02947106951971989 0.14456646108929144 0.17529990871698772 0.1196925798802098 0.13416303923890097 0.061212162121164246 0.191925163743815 0.08881060161066791 0.0866932561817465 0.12616393346099605 0.023397309785132346 0.03911491230248263 0.03417829182511015 0.14652982731374317 0.19561442206877383 0.1684580147859788 0.043837719475203374 0.17939526331175293 0.17309829483934577 0.15302398450053536 0.018874472749126972 0.1897039659691194 0.15373595565959441 0.1019105226249461 0.09602996939430763 0.061134314027946314 0.04203443174404248 0.15668132468333687 0.006699580342151299 0.12761176820035994 0.178757472261691 0.09304131024965727 0.14338923772027326 0.10553689217040206 0.0575362682960147 0.008616107243959325 0.016065175738428646 
i84 0.09984120598349326 0.09823524522293808 0.16841148703788264 0.15512840983771772 0.21184411403234338 0.0348408271221489 0.12151368569551706 0.04994529456539589 0.1036999747521024 0.02833466665928184 0.08013742467144301 0.05865993283435103 0.11139869639734959 0.10030243810582984 0.07845355407413544 0.03907617724821488 0.22872630404872846 0.09222507155265254 0.16362297520558805 0.18013839651194835 0.0761956440856351 0.06375426454839075 0.032415120891258246 0.22635789948389318 0.2058343589133449 0.06347287499959665 0.009386560887331754 0.15068013297749783 0.028696094330326292 0.08584601515229644 0.08992868294278461 0.20423918020694168 0.20947954128911386 0.10685926726339894 0.04157494257277744 0.015181896065832428 0.1008638828608777 0.07957337701347852 0.05716393244297371 0.1497261365802315 0.22228283917577654 0.2189828170615972 0.05517105698023677 0.1332462981753133 0.11857904312778064 0.05345631848960394 0.02506152949519915 0.1585999584612576 0.02652463922809905 0.10362729961997046 0.21874596341132865 0.20570408488295397 0.042752525997704335 0.0021935423845593693 0.1917660704400038 0.1071461395599901 0.20907591060630384 0.2349756716893172 0.11122734122828878 0.0747765605306835 0.0788802579399603 0.15289263460473138 0.022315484741192233 0.030879567768850456 
