u1,i21,1
u1,i98,1
u1,i428,1
u1,i186,1
u1,i489,1
u1,i176,1
u1,i419,1
u1,i4,1
u1,i5,1
u1,i153,1
u1,i417,1
u1,i1,1
u1,i6,1
u1,i176,1
u1,i15,1
u1,i153,1
u1,i521,1
u1,i47,1
u1,i188,1
u1,i10,1
u1,i39,1
u1,i40,1
u1,i436,1
u1,i156,1
u1,i305,1
u1,i19,1
u1,i501,1
u1,i9,1
u1,i178,1
u1,i162,1
u1,i153,1
u1,i143,1
u1,i141,1
u1,i98,1
u1,i201,1
u1,i416,1
u1,i256,1
u1,i123,1
u1,i207,1
u1,i7,1
u1,i534,1
u1,i47,1
u2,i203,1
u2,i170,1
u2,i1,1
u2,i277,1
u2,i285,1
u2,i139,1
u2,i138,1
u2,i143,1
u3,i213,1
u3,i30,1
u3,i67,1
u3,i24,1
u3,i38,1
u3,i136,1
u3,i36,1
u3,i198,1
u3,i148,1
u3,i36,1
u3,i47,1
u3,i77,1
u3,i127,1
u3,i159,1
u3,i137,1
u3,i183,1
u3,i9,1
u3,i101,1
u3,i89,1
u3,i533,1
u3,i196,1
u3,i39,1
u3,i176,1
u3,i215,1
u3,i73,1
u4,i12,1
u4,i94,1
u4,i38,1
u4,i1,1
u4,i489,1
u4,i184,1
u4,i153,1
u4,i501,1
u4,i171,1
u5,i103,1
u5,i535,1
u5,i196,1
u5,i89,1
u5,i65,1
u5,i82,1
u5,i98,1
u5,i124,1
u5,i19,1
u5,i178,1
u5,i199,1
u5,i255,1
u5,i106,1
u5,i343,1
u5,i288,1
u5,i39,1
u5,i3,1
u5,i183,1
u5,i459,1
u5,i17,1
u5,i494,1
u5,i243,1
u5,i184,1
u5,i99,1
u5,i5,1
u5,i242,1
u5,i521,1
u5,i9,1
u5,i11,1
u5,i496,1
u5,i13,1
u5,i256,1
u5,i56,1
u5,i242,1
u5,i188,1
u5,i129,1
u5,i313,1
u5,i15,1
u5,i176,1
u5,i179,1
u5,i138,1
u5,i534,1
u5,i153,1
u5,i337,1
u5,i314,1
u5,i7,1
u5,i237,1
u5,i12,1
u5,i96,1
u5,i21,1
u5,i105,1
u5,i443,1
u5,i152,1
u5,i190,1
u5,i402,1
u5,i243,1
u5,i101,1
u5,i161,1
u5,i174,1
u5,i21,1
u5,i16,1
u5,i6,1
u5,i57,1
u6,i101,1
u6,i232,1
u6,i147,1
u6,i3,1
u6,i144,1
u6,i249,1
u6,i113,1
u6,i179,1
u6,i103,1
u6,i285,1
u6,i309,1
u6,i183,1
u6,i134,1
u6,i67,1
u6,i51,1
u6,i47,1
u6,i241,1
u6,i254,1
u6,i249,1
u6,i4,1
u6,i111,1
u6,i153,1
u6,i91,1
u6,i83,1
u6,i286,1
u6,i129,1
u6,i92,1
u6,i153,1
u6,i11,1
u6,i240,1
u6,i305,1
u6,i1,1
u6,i59,1
u6,i243,1
u6,i10,1
u6,i102,1
u6,i237,1
u6,i164,1
u6,i253,1
u7,i13,1
u7,i1,1
u7,i3,1
u7,i183,1
u7,i183,1
u7,i124,1
u7,i142,1
u7,i13,1
u7,i143,1
u7,i142,1
u8,i527,1
u8,i88,1
u8,i134,1
u8,i195,1
u8,i119,1
u8,i119,1
u8,i523,1
u8,i47,1
u8,i181,1
u8,i88,1
u8,i171,1
u8,i119,1
u8,i1,1
u8,i171,1
u8,i528,1
u9,i330,1
u9,i89,1
u9,i110,1
u9,i15,1
u9,i523,1
u9,i176,1
u9,i27,1
u9,i516,1
u9,i372,1
u9,i134,1
u9,i33,1
u9,i37,1
u9,i524,1
u9,i1,1
u9,i289,1
u9,i380,1
u9,i94,1
u9,i119,1
u9,i50,1
u9,i88,1
u9,i455,1
u9,i119,1
u9,i134,1
u9,i87,1
u9,i171,1
u9,i109,1
u9,i520,1
u9,i205,1
u9,i16,1
u9,i375,1
u9,i448,1
u9,i529,1
u9,i387,1
u9,i186,1
u9,i98,1
u9,i339,1
u9,i279,1
u9,i383,1
u9,i234,1
u9,i347,1
u9,i512,1
u9,i296,1
u9,i211,1
u9,i383,1
u9,i511,1
u9,i93,1
u9,i140,1
u9,i301,1
u9,i376,1
u9,i122,1
u9,i326,1
u9,i179,1
u9,i171,1
u9,i186,1
u9,i333,1
u9,i17,1
u9,i252,1
u9,i69,1
u9,i7,1
u9,i119,1
u9,i379,1
u9,i349,1
u9,i88,1
u9,i155,1
u9,i264,1
u9,i276,1
u9,i303,1
u9,i194,1
u9,i234,1
u9,i368,1
u9,i64,1
u9,i455,1
u9,i261,1
u9,i312,1
u9,i121,1
u9,i58,1
u9,i153,1
u9,i387,1
u9,i4,1
u9,i322,1
u9,i176,1
u9,i320,1
u9,i472,1
u9,i300,1
u9,i142,1
u9,i96,1
u9,i224,1
u9,i171,1
u9,i220,1
u9,i223,1
u9,i453,1
u9,i504,1
u9,i307,1
u9,i6,1
u9,i420,1
u9,i338,1
u9,i479,1
u9,i363,1
u9,i528,1
u9,i426,1
u9,i7,1
u9,i343,1
u9,i328,1
u9,i393,1
u9,i21,1
u9,i272,1
u9,i138,1
u9,i367,1
u9,i329,1
u9,i341,1
u9,i358,1
u9,i442,1
u9,i289,1
u9,i143,1
u9,i501,1
u9,i280,1
u9,i489,1
u9,i232,1
u9,i94,1
u9,i179,1
u9,i450,1
u9,i197,1
u9,i365,1
u9,i259,1
u9,i371,1
u9,i96,1
u9,i359,1
u9,i295,1
u9,i381,1
u9,i522,1
u9,i327,1
u9,i106,1
u9,i175,1
u9,i181,1
u9,i213,1
u9,i188,1
u9,i188,1
u9,i331,1
u9,i20,1
u9,i397,1
u9,i523,1
u9,i150,1
u9,i179,1
u9,i506,1
u9,i129,1
u9,i355,1
u9,i29,1
u9,i34,1
u9,i472,1
u9,i221,1
u9,i84,1
u9,i189,1
u9,i47,1
u9,i460,1
u9,i165,1
u9,i269,1
u9,i174,1
u9,i505,1
u9,i273,1
u9,i453,1
u9,i486,1
u9,i204,1
u9,i142,1
u9,i178,1
u9,i454,1
u9,i431,1
u9,i11,1
u9,i157,1
u9,i186,1
u9,i117,1
u9,i378,1
u9,i140,1
u9,i55,1
u9,i5,1
u9,i195,1
u9,i119,1
u9,i42,1
u9,i94,1
u9,i509,1
u9,i108,1
u9,i227,1
u9,i260,1
u9,i143,1
u9,i225,1
u10,i117,1
u10,i245,1
u10,i10,1
u10,i210,1
u10,i2,1
u10,i337,1
u10,i320,1
u101,i170,1
u102,i290,1
u102,i183,1
u103,i240,1
u104,i240,1
u105,i245,1
u106,i245,1
u106,i245,1
u107,i250,1
u108,i254,1
u11,i210,1
u11,i2,1
u11,i10,1
u110,i296,1
u111,i501,1
u113,i536,1
u12,i210,1
u12,i133,1
u12,i2,1
u12,i237,1
u12,i10,1
u12,i453,1
u12,i320,1
u12,i192,1
u13,i2,1
u13,i39,1
u13,i68,1
u13,i324,1
u13,i337,1
u13,i16,1
u13,i44,1
u13,i498,1
u13,i306,1
u13,i296,1
u13,i522,1
u13,i510,1
u13,i461,1
u13,i99,1
u13,i61,1
u13,i253,1
u13,i314,1
u13,i58,1
u13,i28,1
u13,i500,1
u13,i462,1
u13,i169,1
u13,i291,1
u13,i128,1
u13,i255,1
u13,i210,1
u13,i533,1
u13,i299,1
u13,i399,1
u13,i180,1
u13,i453,1
u13,i508,1
u14,i291,1
u14,i409,1
u14,i412,1
u14,i188,1
u14,i207,1
u14,i382,1
u14,i245,1
u14,i12,1
u14,i59,1
u14,i116,1
u14,i285,1
u14,i85,1
u14,i87,1
u14,i340,1
u14,i414,1
u14,i337,1
u14,i398,1
u14,i139,1
u14,i521,1
u14,i144,1
u14,i82,1
u14,i391,1
u14,i311,1
u14,i171,1
u14,i179,1
u14,i191,1
u14,i58,1
u14,i9,1
u14,i4,1
u14,i213,1
u14,i135,1
u14,i173,1
u14,i91,1
u14,i131,1
u14,i125,1
u14,i262,1
u14,i181,1
u14,i202,1
u14,i193,1
u14,i119,1
u14,i132,1
u14,i98,1
u14,i205,1
u14,i75,1
u14,i148,1
u14,i269,1
u14,i258,1
u14,i65,1
u14,i129,1
u14,i430,1
u14,i49,1
u14,i134,1
u14,i133,1
u14,i313,1
u14,i324,1
u14,i73,1
u14,i48,1
u14,i397,1
u14,i534,1
u14,i100,1
u14,i254,1
u14,i391,1
u14,i61,1
u14,i293,1
u14,i523,1
u14,i200,1
u14,i433,1
u14,i536,1
u14,i298,1
u14,i138,1
u14,i83,1
u14,i212,1
u14,i111,1
u14,i183,1
u15,i173,1
u15,i252,1
u15,i103,1
u15,i153,1
u15,i3,1
u15,i173,1
u15,i94,1
u15,i173,1
u15,i103,1
u15,i19,1
u15,i470,1
u15,i19,1
u15,i252,1
u15,i252,1
u15,i153,1
u15,i3,1
u15,i101,1
u15,i501,1
u15,i93,1
u15,i96,1
u15,i501,1
u15,i4,1
u16,i140,1
u16,i139,1
u16,i153,1
u16,i6,1
u16,i6,1
u16,i7,1
u16,i123,1
u16,i16,1
u16,i77,1
u16,i153,1
u16,i94,1
u16,i77,1
u16,i9,1
u16,i7,1
u16,i3,1
u16,i195,1
