u106	u53	1.0
u106	u248	1.0
u106	u41	1.0
u106	u140	2.0
u106	u135	3.0
u106	u281	2.0
u106	u180	1.0
u106	u113	2.0
u106	u197	2.0
u106	u42	3.0
u106	u260	1.0
u106	u193	6.0
u106	u173	3.0
u106	u129	1.0
u106	u158	2.0
u106	u4	4.0
u106	u159	1.0
u106	u107	1.0
u106	u231	1.0
u106	u262	3.0
u106	u126	2.0
u106	u40	1.0
u106	u39	1.0
u106	u75	1.0
u106	u65	1.0
u106	u50	2.0
u106	u271	1.0
u106	u254	1.0
u106	u249	2.0
u106	u218	1.0
u106	u200	1.0
u106	u194	2.0
u106	u147	1.0
u106	u137	4.0
u106	u55	1.0
u106	u257	1.0
u106	u57	1.0
u106	u253	1.0
u106	u240	2.0
u106	u223	2.0
u106	u176	5.0
u106	u151	3.0
u106	u143	1.0
u106	u90	7.0
u106	u276	1.0
u106	u270	1.0
u106	u268	1.0
u106	u258	1.0
u106	u13	1.0
u106	u227	6.0
u106	u272	1.0
u106	u232	2.0
u106	u228	4.0
u106	u222	2.0
u106	u221	1.0
u106	u166	1.0
u106	u139	2.0
u106	u122	2.0
u106	u118	2.0
u106	u47	1.0
u106	u17	1.0
u106	u133	1.0
u106	u269	3.0
u106	u19	3.0
u106	u186	3.0
u106	u155	1.0
u106	u101	2.0
u106	u52	2.0
u106	u51	2.0
u106	u28	2.0
u106	u112	3.0
u106	u111	1.0
u106	u86	3.0
u106	u81	7.0
u106	u67	6.0
u106	u38	1.0
u106	u27	2.0
u106	u264	13.0
u106	u226	7.0
u106	u190	1.0
u106	u149	1.0
u106	u14	3.0
u106	u124	6.0
u106	u103	2.0
u106	u99	4.0
u106	u9	1.0
u106	u6	3.0
u106	u214	15.0
u106	u213	1.0
u106	u191	9.0
u106	u170	3.0
u106	u93	8.0
u106	u5	17.0
u106	u153	8.0
u106	u123	11.0
u106	u104	4.0
u106	u211	6.0
u106	u178	11.0
u106	u121	17.0
u106	u100	4.0
u106	u88	3.0
u106	u34	4.0
u106	u277	2.0
u106	u23	2.0
u106	u219	2.0
u106	u217	21.0
u106	u206	3.0
u106	u196	7.0
u106	u181	4.0
u106	u165	18.0
u106	u154	4.0
u106	u138	2.0
u106	u132	1.0
u106	u115	2.0
u106	u237	1.0
u106	u161	16.0
u106	u98	1.0
u106	u79	24.0
u106	u37	36.0
u106	u74	5.0
u106	u45	2.0
u106	u238	12.0
u106	u22	21.0
u106	u192	23.0
u106	u125	1.0
u106	u96	4.0
u106	u80	4.0
u106	u35	13.0
u106	u235	11.0
u106	u199	6.0
u106	u164	1.0
u106	u127	7.0
u106	u76	1.0
u106	u66	9.0
u106	u280	19.0
u106	u245	25.0
u106	u21	8.0
u106	u203	16.0
u106	u179	4.0
u106	u177	2.0
u106	u171	26.0
u106	u168	7.0
u106	u141	5.0
u106	u116	9.0
u106	u97	4.0
u106	u72	8.0
u106	u69	15.0
u106	u68	8.0
u106	u64	12.0
u106	u61	27.0
u106	u278	11.0
u106	u26	42.0
u106	u236	33.0
u106	u201	6.0
u106	u172	1.0
u106	u16	1.0
u106	u136	41.0
u106	u130	7.0
u106	u120	36.0
u106	u119	48.0
u106	u106	61.0
u107	u37	1.0
u107	u29	1.0
u107	u238	1.0
u107	u22	1.0
u107	u19	1.0
u107	u165	1.0
u107	u161	1.0
u107	u148	1.0
u107	u136	1.0
u107	u121	1.0
u107	u93	1.0
u107	u79	1.0
u107	u68	1.0
u107	u4	1.0
u107	u280	1.0
u107	u264	1.0
u107	u26	2.0
u107	u245	1.0
u107	u236	1.0
u107	u214	1.0
u107	u192	1.0
u107	u170	1.0
u107	u159	1.0
u107	u120	1.0
u107	u119	1.0
u107	u116	1.0
u107	u107	2.0
u107	u106	1.0
u108	u72	1.0
u108	u64	1.0
u108	u265	1.0
u108	u26	1.0
u108	u236	1.0
u108	u22	1.0
u108	u199	1.0
u108	u192	1.0
u108	u184	1.0
u108	u119	1.0
u108	u112	1.0
u108	u108	1.0
u109	u93	1.0
u109	u90	1.0
u109	u83	1.0
u109	u81	1.0
u109	u80	1.0
u109	u79	1.0
u109	u74	1.0
u109	u70	1.0
u109	u69	1.0
u109	u66	1.0
u109	u61	1.0
u109	u6	1.0
u109	u58	1.0
u109	u5	1.0
u109	u45	1.0
u109	u42	1.0
u109	u4	1.0
u109	u37	1.0
u109	u35	1.0
u109	u33	1.0
u109	u3	1.0
u109	u29	1.0
u109	u280	1.0
u109	u278	1.0
u109	u27	1.0
u109	u264	1.0
u109	u262	1.0
u109	u26	1.0
u109	u247	1.0
u109	u245	1.0
u109	u240	1.0
u109	u239	1.0
u109	u238	1.0
u109	u236	1.0
u109	u233	1.0
u109	u223	1.0
u109	u22	1.0
u109	u214	1.0
u109	u211	1.0
u109	u204	1.0
u109	u20	1.0
u109	u195	1.0
u109	u194	1.0
u109	u192	1.0
u109	u188	1.0
u109	u186	1.0
u109	u184	1.0
u109	u178	1.0
u109	u176	1.0
u109	u171	1.0
u109	u165	1.0
u109	u157	1.0
u109	u152	1.0
u109	u151	1.0
u109	u142	1.0
u109	u136	1.0
u109	u135	1.0
u109	u131	1.0
u109	u128	1.0
u109	u121	1.0
u109	u120	1.0
u109	u119	1.0
u109	u116	1.0
u109	u114	1.0
u109	u109	1.0
u109	u106	1.0
u109	u103	1.0
u11	u81	1.0
u11	u79	1.0
u11	u74	1.0
u11	u7	1.0
u11	u66	1.0
u11	u64	1.0
u11	u62	1.0
u11	u50	1.0
u11	u48	1.0
u11	u42	1.0
u11	u4	1.0
u11	u37	1.0
u11	u275	1.0
u11	u264	1.0
u11	u26	1.0
u11	u249	1.0
u11	u238	1.0
u11	u236	1.0
u11	u235	1.0
u11	u228	1.0
u11	u22	1.0
u11	u217	1.0
u11	u216	1.0
u11	u214	1.0
u11	u203	1.0
u11	u199	1.0
u11	u192	1.0
u11	u171	1.0
u11	u165	1.0
u11	u161	1.0
u11	u136	1.0
u11	u121	1.0
u11	u120	1.0
u11	u12	1.0
u11	u119	1.0
u11	u11	1.0
u11	u106	1.0
u111	u86	1.0
u111	u69	1.0
u111	u52	1.0
u111	u51	1.0
u111	u35	1.0
u111	u28	1.0
u111	u199	1.0
u111	u14	1.0
u111	u127	1.0
u111	u121	1.0
u111	u112	1.0
u111	u111	1.0
u111	u106	1.0
u112	u67	1.0
u112	u62	1.0
u112	u228	1.0
u112	u222	1.0
u112	u219	1.0
u112	u215	1.0
u112	u2	1.0
u112	u18	1.0
u112	u179	1.0
u112	u178	1.0
u112	u176	1.0
u112	u115	1.0
u112	u114	1.0
u112	u90	1.0
u112	u193	1.0
u112	u280	3.0
u112	u263	2.0
u112	u214	1.0
u112	u87	1.0
u112	u61	2.0
u112	u5	4.0
u112	u278	1.0
u112	u27	1.0
u112	u239	1.0
u112	u220	1.0
u112	u210	1.0
u112	u202	1.0
u112	u201	2.0
u112	u173	1.0
u112	u158	1.0
u112	u156	1.0
u112	u72	1.0
u112	u64	2.0
u112	u265	1.0
u112	u22	2.0
u112	u192	4.0
u112	u184	1.0
u112	u108	1.0
u112	u97	2.0
u112	u79	1.0
u112	u68	2.0
u112	u66	2.0
u112	u37	2.0
u112	u34	2.0
u112	u269	2.0
u112	u26	6.0
u112	u245	4.0
u112	u236	4.0
u112	u235	1.0
u112	u217	5.0
u112	u21	2.0
u112	u203	4.0
u112	u191	3.0
u112	u19	1.0
u112	u186	1.0
u112	u171	3.0
u112	u165	2.0
u112	u161	2.0
u112	u155	1.0
u112	u141	1.0
u112	u136	3.0
u112	u130	1.0
u112	u120	2.0
u112	u119	6.0
u112	u116	2.0
u112	u101	1.0
u112	u86	1.0
u112	u69	3.0
u112	u52	1.0
u112	u51	1.0
u112	u35	1.0
u112	u28	1.0
u112	u199	2.0
u112	u14	1.0
u112	u127	1.0
u112	u121	4.0
u112	u112	7.0
u112	u111	1.0
u112	u106	3.0
u113	u62	1.0
u113	u274	1.0
u113	u234	1.0
u113	u232	1.0
u113	u178	1.0
u113	u121	1.0
u113	u69	1.0
u113	u66	1.0
u113	u5	2.0
u113	u43	1.0
u113	u264	1.0
u113	u217	1.0
u113	u169	1.0
u113	u168	1.0
u113	u153	1.0
u113	u280	1.0
u113	u26	3.0
u113	u245	1.0
u113	u203	3.0
u113	u201	2.0
u113	u165	1.0
u113	u123	1.0
u113	u100	1.0
u113	u93	1.0
u113	u79	4.0
u113	u67	2.0
u113	u64	2.0
u113	u61	1.0
u113	u37	3.0
u113	u35	1.0
u113	u281	2.0
u113	u236	3.0
u113	u235	1.0
u113	u228	2.0
u113	u22	2.0
u113	u214	2.0
u113	u206	1.0
u113	u193	2.0
u113	u192	4.0
u113	u19	1.0
u113	u186	2.0
u113	u180	1.0
u113	u161	1.0
u113	u151	1.0
u113	u119	4.0
u113	u106	2.0
u113	u104	2.0
u113	u278	1.0
u113	u171	2.0
u113	u136	3.0
u113	u120	5.0
u113	u113	5.0
u114	u68	1.0
u114	u67	1.0
u114	u62	1.0
u114	u34	1.0
u114	u269	1.0
u114	u228	1.0
u114	u222	1.0
u114	u219	1.0
u114	u217	1.0
u114	u215	1.0
u114	u203	1.0
u114	u201	1.0
u114	u2	1.0
u114	u191	1.0
u114	u18	1.0
u114	u179	1.0
u114	u115	1.0
u114	u112	1.0
u114	u93	1.0
u114	u90	1.0
u114	u83	1.0
u114	u81	1.0
u114	u80	1.0
u114	u79	1.0
u114	u74	1.0
u114	u70	1.0
u114	u69	1.0
u114	u66	1.0
u114	u61	1.0
u114	u6	1.0
u114	u58	1.0
u114	u5	2.0
u114	u45	1.0
u114	u42	1.0
u114	u4	1.0
u114	u37	1.0
u114	u35	1.0
u114	u33	1.0
u114	u3	1.0
u114	u29	1.0
u114	u280	2.0
u114	u278	1.0
u114	u27	1.0
u114	u264	1.0
u114	u262	1.0
u114	u26	2.0
u114	u247	1.0
u114	u245	2.0
u114	u240	1.0
u114	u239	1.0
u114	u238	1.0
u114	u236	2.0
u114	u233	1.0
u114	u223	1.0
u114	u22	2.0
u114	u214	1.0
u114	u211	1.0
u114	u204	1.0
u114	u20	1.0
u114	u195	1.0
u114	u194	1.0
u114	u192	2.0
u114	u188	1.0
u114	u186	1.0
u114	u184	1.0
u114	u178	2.0
u114	u176	2.0
u114	u171	2.0
u114	u165	2.0
u114	u157	1.0
u114	u152	1.0
u114	u151	1.0
u114	u142	1.0
u114	u136	2.0
u114	u135	1.0
u114	u131	1.0
u114	u128	1.0
u114	u121	1.0
u114	u120	1.0
u114	u119	2.0
u114	u116	2.0
u114	u114	2.0
u114	u109	1.0
u114	u106	2.0
u114	u103	1.0
u115	u68	1.0
u115	u67	1.0
u115	u62	1.0
u115	u5	1.0
u115	u269	1.0
u115	u26	1.0
u115	u228	1.0
u115	u222	1.0
u115	u22	1.0
u115	u215	1.0
u115	u203	1.0
u115	u201	1.0
u115	u2	1.0
u115	u191	1.0
u115	u18	1.0
u115	u179	1.0
u115	u178	1.0
u115	u176	1.0
u115	u116	1.0
u115	u114	1.0
u115	u112	1.0
u115	u88	1.0
u115	u79	1.0
u115	u66	1.0
u115	u64	1.0
u115	u37	1.0
u115	u34	2.0
u115	u280	2.0
u115	u277	1.0
u115	u245	2.0
u115	u238	1.0
u115	u236	2.0
u115	u23	1.0
u115	u219	2.0
u115	u217	2.0
u115	u206	1.0
u115	u196	1.0
u115	u192	2.0
u115	u181	1.0
u115	u177	1.0
u115	u171	2.0
u115	u165	2.0
u115	u161	1.0
u115	u154	1.0
u115	u138	1.0
u115	u136	2.0
u115	u132	1.0
u115	u119	2.0
u115	u115	2.0
u115	u106	2.0
u116	u246	1.0
u116	u199	1.0
u116	u197	1.0
u116	u126	1.0
u116	u67	2.0
u116	u228	1.0
u116	u222	1.0
u116	u219	1.0
u116	u215	1.0
u116	u2	1.0
u116	u18	1.0
u116	u115	1.0
u116	u88	1.0
u116	u243	1.0
u116	u98	1.0
u116	u273	1.0
u116	u83	1.0
u116	u81	1.0
u116	u80	1.0
u116	u70	1.0
u116	u58	1.0
u116	u45	1.0
u116	u42	1.0
u116	u33	1.0
u116	u3	1.0
u116	u29	1.0
u116	u27	1.0
u116	u262	1.0
u116	u247	1.0
u116	u240	1.0
u116	u223	1.0
u116	u211	2.0
u116	u204	1.0
u116	u20	1.0
u116	u195	1.0
u116	u188	1.0
u116	u184	1.0
u116	u157	2.0
u116	u152	1.0
u116	u151	1.0
u116	u142	1.0
u116	u135	1.0
u116	u131	1.0
u116	u128	1.0
u116	u114	2.0
u116	u109	1.0
u116	u103	1.0
u116	u95	1.0
u116	u71	1.0
u116	u74	2.0
u116	u233	3.0
u116	u193	2.0
u116	u182	1.0
u116	u127	3.0
u116	u93	3.0
u116	u4	2.0
u116	u214	2.0
u116	u170	1.0
u116	u159	1.0
u116	u107	1.0
u116	u62	3.0
u116	u96	1.0
u116	u75	1.0
u116	u65	1.0
u116	u50	2.0
u116	u271	1.0
u116	u264	6.0
u116	u218	1.0
u116	u200	1.0
u116	u181	2.0
u116	u154	1.0
u116	u147	1.0
u116	u124	1.0
u116	u123	2.0
u116	u90	3.0
u116	u35	4.0
u116	u276	1.0
u116	u270	1.0
u116	u258	1.0
u116	u226	1.0
u116	u192	7.0
u116	u178	6.0
u116	u13	1.0
u116	u69	5.0
u116	u5	7.0
u116	u268	2.0
u116	u251	1.0
u116	u239	2.0
u116	u234	1.0
u116	u23	2.0
u116	u201	5.0
u116	u121	3.0
u116	u6	3.0
u116	u254	2.0
u116	u249	2.0
u116	u238	5.0
u116	u22	9.0
u116	u196	2.0
u116	u194	3.0
u116	u176	4.0
u116	u153	3.0
u116	u100	1.0
u116	u97	1.0
u116	u37	8.0
u116	u34	3.0
u116	u269	3.0
u116	u235	1.0
u116	u217	6.0
u116	u191	3.0
u116	u19	2.0
u116	u186	2.0
u116	u165	9.0
u116	u161	4.0
u116	u155	1.0
u116	u136	12.0
u116	u112	2.0
u116	u101	1.0
u116	u76	1.0
u116	u66	4.0
u116	u64	3.0
u116	u280	6.0
u116	u26	14.0
u116	u245	9.0
u116	u21	6.0
u116	u203	4.0
u116	u179	2.0
u116	u177	1.0
u116	u171	13.0
u116	u168	2.0
u116	u141	3.0
u116	u130	5.0
u116	u120	11.0
u116	u119	13.0
u116	u106	9.0
u116	u79	11.0
u116	u72	5.0
u116	u68	13.0
u116	u61	6.0
u116	u278	4.0
u116	u236	13.0
u116	u231	2.0
u116	u164	1.0
u116	u137	2.0
u116	u116	19.0
u117	u195	1.0
u117	u158	1.0
u117	u127	1.0
u117	u123	1.0
u117	u72	1.0
u117	u81	1.0
u117	u62	1.0
u117	u37	2.0
u117	u26	1.0
u117	u236	1.0
u117	u22	1.0
u117	u178	1.0
u117	u120	2.0
u117	u119	1.0
u117	u117	3.0
u118	u74	1.0
u118	u24	1.0
u118	u235	1.0
u118	u186	1.0
u118	u130	1.0
u118	u121	1.0
u118	u103	1.0
u118	u79	2.0
u118	u5	1.0
u118	u217	1.0
u118	u123	1.0
u118	u53	1.0
u118	u34	1.0
u118	u64	3.0
u118	u61	3.0
u118	u37	2.0
u118	u35	1.0
u118	u278	1.0
u118	u26	3.0
u118	u245	1.0
u118	u236	5.0
u118	u228	1.0
u118	u222	1.0
u118	u221	1.0
u118	u22	2.0
u118	u203	3.0
u118	u196	1.0
u118	u192	5.0
u118	u179	1.0
u118	u171	2.0
u118	u166	1.0
u118	u165	3.0
u118	u139	1.0
u118	u136	4.0
u118	u122	1.0
u118	u120	3.0
u118	u119	4.0
u118	u118	9.0
u118	u106	2.0
u119	u18	1.0
u119	u92	1.0
u119	u31	1.0
u119	u15	1.0
u119	u7	1.0
u119	u48	1.0
u119	u275	1.0
u119	u216	1.0
u119	u12	1.0
u119	u11	1.0
u119	u266	1.0
u119	u256	1.0
u119	u243	1.0
u119	u263	3.0
u119	u274	1.0
u119	u234	1.0
u119	u105	1.0
u119	u1	2.0
u119	u148	2.0
u119	u169	1.0
u119	u209	1.0
u119	u91	1.0
u119	u83	1.0
u119	u70	1.0
u119	u58	1.0
u119	u3	1.0
u119	u29	1.0
u119	u247	1.0
u119	u20	1.0
u119	u152	1.0
u119	u142	1.0
u119	u128	1.0
u119	u114	2.0
u119	u109	1.0
u119	u204	3.0
u119	u129	2.0
u119	u78	1.0
u119	u248	1.0
u119	u242	1.0
u119	u52	1.0
u119	u51	1.0
u119	u41	1.0
u119	u28	1.0
u119	u239	3.0
u119	u210	1.0
u119	u202	1.0
u119	u156	1.0
u119	u281	2.0
u119	u180	1.0
u119	u113	4.0
u119	u197	2.0
u119	u131	2.0
u119	u250	1.0
u119	u90	7.0
u119	u42	3.0
u119	u260	1.0
u119	u173	4.0
u119	u175	1.0
u119	u126	2.0
u119	u71	2.0
u119	u50	5.0
u119	u182	1.0
u119	u215	2.0
u119	u246	2.0
u119	u255	1.0
u119	u8	1.0
u119	u43	2.0
u119	u252	1.0
u119	u188	2.0
u119	u159	1.0
u119	u107	1.0
u119	u187	1.0
u119	u276	1.0
u119	u267	1.0
u119	u167	1.0
u119	u54	3.0
u119	u32	1.0
u119	u229	1.0
u119	u174	1.0
u119	u231	4.0
u119	u33	3.0
u119	u198	2.0
u119	u262	3.0
u119	u60	1.0
u119	u44	2.0
u119	u40	1.0
u119	u137	16.0
u119	u53	6.0
u119	u89	2.0
u119	u87	4.0
u119	u232	4.0
u119	u73	2.0
u119	u117	1.0
u119	u94	1.0
u119	u9	2.0
u119	u24	5.0
u119	u189	9.0
u119	u170	6.0
u119	u158	9.0
u119	u55	1.0
u119	u257	1.0
u119	u253	2.0
u119	u240	2.0
u119	u223	2.0
u119	u151	4.0
u119	u143	1.0
u119	u244	1.0
u119	u145	2.0
u119	u265	7.0
u119	u184	2.0
u119	u108	1.0
u119	u222	3.0
u119	u221	1.0
u119	u166	1.0
u119	u139	4.0
u119	u118	4.0
u119	u233	7.0
u119	u157	3.0
u119	u135	7.0
u119	u194	2.0
u119	u273	9.0
u119	u140	3.0
u119	u99	6.0
u119	u47	1.0
u119	u17	1.0
u119	u133	1.0
u119	u269	3.0
u119	u191	9.0
u119	u19	5.0
u119	u155	1.0
u119	u112	6.0
u119	u63	1.0
u119	u261	1.0
u119	u207	1.0
u119	u195	2.0
u119	u186	13.0
u119	u122	5.0
u119	u86	3.0
u119	u38	1.0
u119	u264	25.0
u119	u226	9.0
u119	u190	1.0
u119	u149	3.0
u119	u14	2.0
u119	u82	5.0
u119	u75	1.0
u119	u227	12.0
u119	u103	4.0
u119	u93	13.0
u119	u104	7.0
u119	u84	1.0
u119	u6	4.0
u119	u39	2.0
u119	u254	2.0
u119	u249	5.0
u119	u183	1.0
u119	u95	5.0
u119	u67	19.0
u119	u65	1.0
u119	u57	2.0
u119	u25	1.0
u119	u228	8.0
u119	u193	15.0
u119	u134	2.0
u119	u101	3.0
u119	u211	6.0
u119	u100	8.0
u119	u88	4.0
u119	u34	11.0
u119	u277	2.0
u119	u23	1.0
u119	u219	3.0
u119	u206	3.0
u119	u196	10.0
u119	u154	4.0
u119	u132	1.0
u119	u115	2.0
u119	u237	1.0
u119	u161	40.0
u119	u220	2.0
u119	u205	1.0
u119	u181	7.0
u119	u163	3.0
u119	u178	23.0
u119	u98	3.0
u119	u45	2.0
u119	u192	37.0
u119	u125	1.0
u119	u96	9.0
u119	u80	14.0
u119	u35	20.0
u119	u235	15.0
u119	u199	8.0
u119	u164	4.0
u119	u127	15.0
u119	u76	1.0
u119	u66	16.0
u119	u280	31.0
u119	u179	8.0
u119	u141	8.0
u119	u116	13.0
u119	u85	2.0
u119	u81	16.0
u119	u56	2.0
u119	u2	7.0
u119	u177	5.0
u119	u176	17.0
u119	u171	62.0
u119	u168	15.0
u119	u165	39.0
u119	u124	9.0
u119	u123	28.0
u119	u245	44.0
u119	u238	32.0
u119	u214	33.0
u119	u21	17.0
u119	u153	22.0
u119	u97	6.0
u119	u69	28.0
u119	u68	11.0
u119	u61	47.0
u119	u201	32.0
u119	u172	1.0
u119	u16	1.0
u119	u130	14.0
u119	u106	48.0
u119	u79	69.0
u119	u74	16.0
u119	u27	5.0
u119	u136	123.0
u119	u121	48.0
u119	u217	48.0
u119	u212	1.0
u119	u72	44.0
u119	u64	28.0
u119	u62	27.0
u119	u5	49.0
u119	u4	11.0
u119	u37	151.0
