i516,0.13804093204808238,0.1911696770118161,0.1306817723608275,0.10787140694373548,0.01043249807144414,0.01482772361990205,0.10275312788474689,0.1596321513207864,0.08925697041880998,0.14318559507121237,0.003175563311592688,-0.010658396496953099,0.0065325827419686205,0.020895475317898912,0.07683994222842322,0.14938125122559462,0.005689422587904584,0.18140762694522888,0.00939293839293978,0.06940557518931043,0.07128066503931105,0.07753337328633914,0.1447102522657299,0.06390525202062736,0.19426392094074094,0.1352738279965722,0.17851811185977592,0.1625292369988974,0.06479423811329953,0.13706379978377561,0.011634072847535057,0.013212378617705843,0.16889634740519655,0.1137556197613456,0.09366792897875688,0.1466725384148761,0.15810633146691835,0.056981649633316034,0.16239205301023904,0.18549121986599243,0.030056035652227107,0.15268500102574004,0.06003004046150347,0.009089524457154576,0.03664240656640352,0.12660873288551652,0.1181776341178594,-0.014284968111191138,0.13561586817988536,0.039578002372946564,0.05959557266942053,0.0609758207855905,0.055755272578401356,0.15881122134205558,-0.0121848197472231,0.04302138695080283,0.17317898771992,0.19274889567521658,0.16455246953236066,-0.003971465548304316,0.03655312659428484,0.027685300728892328,0.15521886886557046,-0.011609154371138313,
i531,0.025158732459263776,0.11930550211398781,0.16620909991992686,-0.001351404423677459,-0.0007351873534801244,0.06403868062170134,0.12890821334235997,0.12939109545190422,0.023268715897110492,0.039976331417081866,0.09191416750504769,0.135425418150941,0.22599751672845508,0.05143713511078638,0.027469920249196533,0.17455263418908737,-0.001679281987745683,0.1624563005118078,0.1354041956150068,0.06876388230953845,0.19213230471088577,0.003148413949324306,0.07077712286436569,0.15419392782918367,0.07433107145498821,-0.002842018348016873,0.15188495608337166,0.08852431307417499,0.03491986654785587,0.008453873111575961,0.12631502288949145,0.13358366807445587,0.028573374787622615,0.09241392607888947,0.16900860770953302,0.13585707749789522,0.17594491556959088,0.21362902865139569,0.06501177930644093,0.09667944039546439,0.2054592875152898,0.1537693544533345,0.05587741640915694,0.15153084860681224,0.16312374762564175,0.12048442630690727,0.15356365086901266,0.08763049245659822,0.17766310157064275,0.12882006841541246,0.004365550101554196,0.19543600592515925,0.22636166374963554,0.16229952690792973,0.026676586613223887,0.14847987066805676,0.007735953289285009,0.07567127700707814,0.07316956474411972,0.1091586590142178,0.13945156070786288,0.05701129675343095,0.0878171399990812,0.15095012370324704,
i88,0.03148799936356487,0.028370234066775562,0.009149534283091912,0.05663092491846086,0.048247028975422816,0.1798784360971307,0.09991094685766898,0.2010718457276402,0.023371054894065327,0.1142104123524183,0.093559978646313,0.015867809008323047,0.036463405216336946,0.1970288722668176,0.023102769144327198,0.0018443098359480308,0.16623648062849797,0.11951945299112436,0.08629952486148183,0.07748357870903426,0.1624129152404127,0.1491318523910604,0.058335572844966356,0.0728298086568827,0.1077826706221026,0.19353301007137,0.09742246217408822,0.06144228004513425,0.13632946154586295,0.04405715075990272,0.1861233585229147,0.1441637804585507,0.07968690981932701,0.1893753067064497,0.046928358567087554,0.21478561526360967,0.09256990169206172,0.16435861213951347,0.1674329696970058,0.12163320438900309,0.04341916268246914,0.04986134725295938,0.03632956142196741,0.17192719534165904,0.07194519558448566,0.00985553082202864,0.023012562637453896,0.14473499885852856,0.039214057557743334,0.1856938067587236,0.06315601376107151,0.15541393097629458,0.10171821711347176,0.08177156307964892,-0.012365876853262204,0.13440720288143596,0.009543100632551673,0.06300371198862928,-0.007672377244202555,0.07832387409633423,0.11566403019688548,0.1247848353389535,0.04479155665777283,-0.007224168999009365,
i89,0.03281466763769801,0.14149265825851895,-0.019697281767529867,0.18607346876600267,0.043774717995592835,-0.008312420476480991,0.1076907334374825,0.07846006627765835,0.10352991430178185,0.11546808463853558,0.09692668345983696,0.1487305987665067,0.062165551707423605,0.03935710585380819,0.04557472041343017,0.1306570011339598,0.08628263241890999,0.04690382680047237,0.023095883855227622,0.0716264732400758,0.1874299297920819,0.09143943906515946,0.09604516977042563,-0.019139596122788736,0.021160686967979715,0.04126627522125195,0.19365546597801606,0.10405224543745928,0.015524130768292179,0.052014307409842524,0.03356385300231242,0.1426683629488479,0.15570369490148406,0.12949405738077172,0.026667186898888487,0.05426257964124603,0.17498953151069307,0.1631093232205326,0.1384646738413501,0.06626385144760341,0.12647818426003385,0.10082306816951167,0.016156162827609635,0.006687487868240733,0.1468591294979407,0.07617351913670392,0.1772160370755954,0.08864948997521432,0.15873169120973252,0.028380457543194886,0.1272753382725339,0.017562577076352434,0.0987854446534725,0.08502815550958343,0.017889282625434356,0.024248209119515998,0.06600164060425182,0.10063316694951828,0.13055353539618758,0.13043487310870996,0.1325010606682164,0.05374243379780463,0.20230381769366682,0.025740655362720688,
i82,0.05554254888634596,0.16606496633607346,0.17052239103586822,0.09060653608338974,0.17259024799887826,0.2007549263380707,0.14186833726929726,0.06104389035146578,0.021957562708277496,0.2147112941802376,0.04606894897595785,0.06790000409791476,0.012401952904689782,0.17999818795349298,0.1484048692521951,0.018076347747852925,0.05862935899906831,0.18601929042689205,0.07527600600007195,0.2104768473941901,0.14212316959930793,0.09326456403865382,0.09496632177295397,0.07434047545975746,0.11086861394272901,0.0031998577056401357,0.0906811630240642,-0.00032143938514492287,0.1848028388104137,0.11726748139205885,0.040001375194558056,0.14090186800700585,0.07385454306350771,0.0966611943541177,0.19300826786411968,0.10524663870749162,0.15124384492410622,0.1070325358807204,0.06919544143097851,0.08854949561396049,0.21563573363507454,-0.003860207688656557,0.1151493930030905,0.15983681898598892,0.003458003861419572,0.17143341487429098,0.20980747217642753,-0.006217591596209047,0.05382913333015536,0.11862802162148664,0.06137541882602311,0.0096604745799117,0.05517353064221529,0.09620673248697863,0.025896121072387764,0.02007098502862006,0.1924091405099933,0.041963458981584156,0.04483030217020348,0.07790701376006742,-0.004182202263352159,0.15488503848628177,0.017052187261608735,0.19908377407407252,
i83,0.17764504654691526,0.04256454157872852,0.01719255354819607,0.04806425715000787,-0.012225788489283223,0.040668824062303106,0.010386164612087584,0.17308101714376792,0.08295303650600727,0.011776312435796799,0.14542242424913615,0.20466918795761513,0.012448710404532357,0.13412870399424887,0.02262250413665616,-0.015055331551265927,0.05024341261015279,0.0854845204334948,0.19773837610406733,0.0999182565159815,0.13927391265482764,0.12663329092740658,0.04880147448754835,0.0815946191019612,0.1493735327378032,0.10257000462804748,0.20197775059082437,0.18382536634989535,0.020309627378997497,0.2016369736601732,0.06274676252408402,0.06314248116068237,-0.010495993155920305,0.20613177888801767,0.12025411263981134,0.025279882952850906,0.001108924004003551,0.183004694923149,0.17227605087516504,-0.009231259439752431,0.08808792654241142,0.009955418601010003,0.1140792023926173,0.08004856411773205,0.0751437251315612,0.15926800355436607,0.0776321936187173,0.06635665377632216,0.04088609670755385,0.042422100311705534,0.19820259227984335,0.11484001383799443,0.018385938646798886,0.10555916192967028,0.167302623046037,0.14869774081559697,0.16054806662357785,0.10959846185482407,0.057710470258878745,-0.005598037070130097,-0.004836471252567035,0.03940978053206124,0.18225691632183574,0.046065080229224245,
i80,0.16633267026390733,0.18431030282732952,0.1611757599152577,-0.0027873281238982293,0.20497475351769576,0.10566255038887733,0.065128429283248,0.09815547325336771,0.014040679238315822,0.03739386848591384,0.004744806180681262,-0.00784756334390351,0.10438408811054047,0.11521212680013654,-0.00010906645206897468,0.061013109251467655,0.05263042856169812,0.10181340658401207,0.16121823768060464,0.14641898736394632,0.010257342285727758,0.051175522692081164,0.025536705230529172,0.20139759140266683,0.12542000377299264,0.18408706957909857,0.19812969861326796,0.15103564918524562,0.1353628608255864,0.10336561741992285,0.023183060518607527,0.20210834323216093,0.12508815480843957,0.03136350785223301,0.08032026974357855,0.11296263088658753,0.07351200999984905,0.04971947643991852,0.006309794559728071,0.0012472832104476147,0.10333360689740527,0.19712231258693802,0.030840260899935117,0.014711309270121327,0.1261462689073491,0.15608748013900803,0.13800916191327542,0.01874048346290536,-0.0030106902779891637,0.16403324652080717,0.17949599432377777,-0.0013371164450544806,0.1785487797229319,0.014728319931361164,0.06176893545031133,0.03125407019620909,0.051748223650892676,0.07076200135008964,0.09235070807029416,0.19828188795441307,0.20202576030002176,0.08038282115697054,0.011519953280860612,0.05025545662534326,
i81,0.12479198195135535,0.13307752326927022,0.05404630746741534,0.0940602457843391,0.005872835322734155,0.04515128811264273,0.11196482623948135,0.11877831802451884,0.10147296948900696,0.09282019748807624,0.1979807675601455,0.08629011006181458,0.07815222806761593,-0.0015264785922363814,0.1324360961913021,0.010394082278581738,0.17807070181157136,-0.016023168944023957,0.06825943865884342,0.1800368973432436,-0.0074608511194897914,0.03200321920068164,0.18924591487883052,0.15483110050113877,0.2034680770178879,0.1505882159190289,-0.007362892070392814,0.03495960200382961,0.005214135756613171,0.1990921064702277,0.05032492777523407,0.007103966786260305,0.06323172073847813,0.17085316867807648,0.12155394031423811,0.02293270268746919,0.1996559867399118,0.1973811460237839,0.1551068404327568,0.07980258132810693,0.13678734838058687,0.03395681367822695,0.06135828917266808,0.056699030973369396,0.06818368835838133,-0.012446769937344046,0.17254802137241737,-0.010518849633985018,0.15654566720241997,0.04655625871332179,0.10520100759940575,0.10999015652253095,0.16389458936116147,0.09423585167594431,0.02403935018171729,0.020534666223896846,0.05278450072941253,0.07959331402066856,0.05675369763086669,0.08831944450061002,0.10672745719841889,-0.005078888786567722,0.1512499834727178,0.1726803573615631,
i86,0.07789704704779596,0.1690810449633145,0.05034370454220465,0.1674813409212645,0.041209937068334285,0.08474496213526181,0.08274473444356796,0.05121095419606336,0.0314295479861269,0.19283150961476442,0.12972694178305588,0.19024766420678915,0.05709042031185394,0.020124095561197135,0.15353032990850674,0.04847574301292916,0.1485449461116825,0.18360579320156542,0.15587151269702418,0.008936053348370226,0.1632209135165032,0.08226406949834793,0.15379441078793674,0.12448129639925304,0.03774551596955816,0.10003615720627637,0.07743743019460647,0.08086631849121337,0.0007446875306478184,0.08753175653163259,0.18036804595589465,0.08323679869266142,0.0302640357851303,0.15472543075024478,0.18477468217776227,0.16459463091444357,0.140774184168454,0.1320819579552389,0.08580403959613858,0.05104787171105373,0.15456783181085007,0.18114075843348007,0.19217700773474655,0.05423587828949507,0.16106853925112913,0.015891093274301042,0.17740563922112512,0.10915888435037309,0.09189509425401657,0.12265643197636521,0.03949901548625975,0.11788282293918619,0.19257495565150454,0.12401172109114729,0.014554097857789269,0.0768511323149433,0.04031401582735192,0.19678202808153442,0.06715318370250704,0.18410967255595828,0.08625426985044438,0.1553103778765005,0.004940743892307343,0.11881248501864758,
i87,0.03364365761733078,0.0799901328611395,-0.015322116157580515,-0.023799177048554214,0.08846651330342141,0.03402280320028728,0.04247239214514963,0.054504627504371385,0.013331259530274073,0.08350925902096086,0.020586404039060143,0.14385340303507077,0.15661610092353115,-0.01430973090823091,0.037405447848652164,0.1708958488065146,0.1755982480622018,0.0008597239837349809,0.0869607969195352,0.008287790620463333,0.060524834670908516,0.0995175700746757,0.1628105619690837,0.10780131896999856,-0.0022978348052428875,0.01635556079272199,0.1532470541553725,0.12884514910775288,0.10599286096018908,0.07544820884370526,0.06080273752529055,0.1289537589130589,0.03927015291147693,0.07606564706433369,0.18323744162080943,0.05723748198643381,0.08872495288639415,0.16450659992763386,0.088396268101628,0.009325118790066495,0.1660560017439708,0.1762375705606916,0.0049735688186719924,0.14762406577528445,0.03215968495384364,0.1690777280786589,0.10835555969741915,-0.011081681356704422,0.07876701560686297,0.008256344436087465,0.14524528116756302,0.012338203854378685,-0.01752962851925433,0.17369746414831272,0.057980539812702,0.023913693389346583,-0.024575687327658483,0.18167111185765258,0.15411854648578768,0.1677390154562233,0.13627436629950132,0.07940589792002614,0.17465061221219022,0.08065502289076323,
